Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775365460,200,,Aggregated,638.500000,0.000000,64,83,110,180,380,590,900,1200,2900,4300,5200,27952,0,64,153.11578145012518,17.99741700051527,5211.340791998737,12889.705244705208
1775365461,200,,Aggregated,628.400000,0.000000,64,83,110,170,380,590,900,1200,2800,4300,5200,28611,0,64,152.90702202820242,17.99741700051527,5211.340791998737,12899.336304218657
1775365462,200,,Aggregated,623.800000,0.000000,65,84,110,180,380,590,900,1200,2800,4300,5200,28968,0,65,153.58197966148506,17.99741700051527,5211.340791998737,12843.55695940348
1775365463,200,,Aggregated,614.500000,0.000000,65,85,110,180,380,600,920,1200,2800,4300,5200,29463,0,65,155.17150152475782,17.99741700051527,5211.340791998737,12787.728744527034
1775365464,200,,Aggregated,611.900000,0.000000,65,85,110,190,390,620,980,1300,2800,4300,5200,29890,0,65,158.8821962447627,17.99741700051527,5211.340791998737,12989.165339578454
1775365465,200,,Aggregated,602.100000,0.000000,65,85,110,190,390,620,980,1300,2800,4100,5200,30563,0,65,158.6660680218558,17.99741700051527,5211.340791998737,12954.549978732453
1775365466,200,,Aggregated,578.100000,0.000000,65,85,110,190,390,620,970,1300,2800,4100,5200,31131,0,65,158.67214149847305,17.99741700051527,5211.340791998737,12938.55349972696
1775365467,200,,Aggregated,571.300000,0.000000,65,85,110,190,400,630,980,1300,2800,4100,5200,31711,0,65,159.94562596830576,17.99741700051527,5211.340791998737,13082.341111917
1775365468,200,,Aggregated,562.700000,0.000000,65,84,110,190,390,620,970,1300,2800,4100,5200,32350,0,65,158.64923692679926,17.99741700051527,5211.340791998737,13018.074250386398
1775365469,200,,Aggregated,556.600000,0.000000,65,85,110,180,390,620,970,1300,2800,4100,5200,32986,0,65,158.8642054763222,17.99741700051527,5211.340791998737,12986.754774752926
1775365470,200,,Aggregated,555.000000,0.000000,65,85,110,190,400,640,990,1300,2800,4100,5200,33480,0,65,160.4231600823167,17.99741700051527,5211.340791998737,13125.017741935484
1775365471,200,,Aggregated,564.000000,0.000000,65,84,110,190,390,630,980,1300,2800,4100,5200,34261,0,65,158.9547691812838,17.99741700051527,5211.340791998737,13082.383234581594
1775365472,200,,Aggregated,555.000000,0.000000,65,84,110,190,390,620,980,1300,2800,4100,5200,34914,0,65,158.40452131087778,17.99741700051527,5211.340791998737,13129.76175746119
1775365473,200,,Aggregated,559.100000,0.000000,65,84,110,190,390,620,970,1300,2700,4100,5200,35570,0,65,157.65592060382173,17.99741700051527,5211.340791998737,13129.710683159967
1775365474,200,,Aggregated,578.600000,0.000000,65,84,110,180,390,620,970,1200,2700,4100,5200,36141,0,65,157.6083498325426,17.99741700051527,5211.340791998737,13105.9911457901
1775365475,200,,Aggregated,598.200000,0.000000,65,85,110,190,390,620,980,1300,2700,4100,5200,36734,0,65,158.85118850054226,17.99741700051527,5211.340791998737,13138.292780530299
1775365476,200,,Aggregated,624.800000,0.000000,65,84,110,190,390,620,980,1300,2700,4100,5200,37340,0,65,158.81060451317464,17.99741700051527,5211.340791998737,13208.114595607927
1775365477,200,,Aggregated,627.000000,0.000000,65,84,110,190,390,620,970,1300,2700,4100,5200,38051,0,65,157.94073615723389,17.99741700051527,5211.340791998737,13157.14131034664
1775365478,200,,Aggregated,621.800000,0.000000,65,84,110,190,390,620,960,1200,2700,4100,5200,38733,0,65,157.92034017225512,17.99741700051527,5211.340791998737,13230.693594609247
1775365479,200,,Aggregated,633.100000,0.000000,65,84,110,190,390,610,960,1200,2600,4100,5200,39434,0,65,156.83637929393265,17.99741700051527,5211.340791998737,13218.651493634934
1775365480,200,,Aggregated,630.100000,0.000000,65,84,110,190,390,610,950,1200,2600,4100,5200,40075,0,65,156.41759165180127,17.99741700051527,5211.340791998737,13217.918527760448
1775365481,200,,Aggregated,630.200000,0.000000,65,84,110,190,390,610,950,1200,2600,4100,5200,40732,0,65,156.29577052162858,17.99741700051527,5211.340791998737,13276.90034862025
1775365482,200,,Aggregated,657.600000,0.000000,65,84,110,190,390,610,940,1200,2500,4100,5200,41414,0,65,155.65383251987248,17.99741700051527,5211.340791998737,13229.975805283237
1775365483,200,,Aggregated,652.100000,0.000000,65,84,110,190,390,610,940,1200,2500,4100,5200,42037,0,65,155.85128477072465,17.99741700051527,5211.340791998737,13285.496229512097
1775365484,200,,Aggregated,649.800000,0.000000,65,84,110,190,390,600,930,1200,2500,4100,5200,42690,0,65,155.35086559479902,17.99741700051527,5211.340791998737,13252.363808854532
1775365485,200,,Aggregated,643.500000,0.000000,65,84,110,190,390,600,930,1200,2500,4100,5200,43269,0,65,155.32107995918474,17.99741700051527,5211.340791998737,13215.450322401719
1775365486,200,,Aggregated,637.200000,0.000000,65,84,110,190,390,610,940,1200,2500,4100,5200,43729,0,65,156.661785067277,17.99741700051527,5211.340791998737,13264.648722815522
1775365487,200,,Aggregated,645.600000,0.000000,65,84,110,200,390,610,950,1200,2500,4100,5200,44310,0,65,157.094466065808,17.99741700051527,5211.340791998737,13305.484360189574
1775365488,200,,Aggregated,639.700000,0.000000,65,84,110,190,390,610,940,1200,2500,4100,5200,44985,0,65,156.67143571096867,17.99741700051527,5211.340791998737,13311.836656663332
1775365489,200,,Aggregated,619.500000,0.000000,65,83,110,190,390,610,940,1200,2500,4100,5200,45602,0,65,156.33648601135795,17.99741700051527,5211.340791998737,13304.078461470988
1775365490,200,,Aggregated,622.400000,0.000000,65,84,110,200,390,610,940,1200,2500,4100,5200,46197,0,65,156.54604405894273,17.99741700051527,5211.340791998737,13323.478840617356
1775365491,200,,Aggregated,615.800000,0.000000,65,84,110,200,390,610,940,1200,2500,4100,5200,46786,0,65,156.840900820266,17.99741700051527,5211.340791998737,13312.749690078228
1775365492,200,,Aggregated,608.500000,0.000000,65,84,110,200,390,610,930,1200,2500,4100,5200,47392,0,65,156.79079935672573,17.99741700051527,5211.340791998737,13377.648885887913
1775365493,200,,Aggregated,602.300000,0.000000,65,83,110,200,390,610,930,1200,2500,4400,9200,48087,0,65,156.5047926952804,17.99741700051527,9160.048292000283,13355.589722794102
1775365494,200,,Aggregated,595.100000,0.000000,65,83,110,200,390,600,920,1200,2600,9100,9300,48805,0,65,156.64821955170524,17.99741700051527,9278.346875000352,13377.241163815183
1775365495,200,,Aggregated,598.400000,0.000000,65,84,110,200,390,600,920,1200,2500,9100,9300,49354,0,65,156.74623131703558,17.99741700051527,9278.346875000352,13362.805264011022
1775365496,200,,Aggregated,610.500000,0.000000,66,84,110,200,390,600,920,1200,2500,9100,9300,49931,0,66,157.0717136675608,17.99741700051527,9278.346875000352,13368.245939396367
1775365497,200,,Aggregated,602.600000,0.000000,66,84,110,200,390,610,920,1200,2500,5200,9300,50452,0,66,157.20483527267425,17.99741700051527,9278.346875000352,13349.975065408706
1775365498,200,,Aggregated,617.300000,0.000000,66,84,110,210,400,610,930,1200,2600,5200,9300,51017,0,66,158.25250886721986,17.99741700051527,9278.346875000352,13396.215888821373
1775365499,200,,Aggregated,616.000000,0.000000,66,84,110,200,400,610,930,1200,2600,5200,9300,51649,0,66,158.15476422472807,17.99741700051527,9278.346875000352,13404.775581327809
1775365500,200,,Aggregated,603.100000,0.000000,66,84,110,200,400,610,920,1200,2500,5200,9300,52286,0,66,157.91812545092301,17.99741700051527,9278.346875000352,13415.0427074169
1775365501,200,,Aggregated,604.100000,0.000000,65,84,110,200,400,610,920,1200,2500,5200,9300,52965,0,65,157.49359064616223,17.99741700051527,9278.346875000352,13445.38385726423
1775365502,200,,Aggregated,607.900000,0.000000,65,84,110,200,390,600,920,1200,2500,5200,9300,53643,0,65,157.07666264517212,17.99741700051527,9278.346875000352,13422.875659452306
1775365503,200,,Aggregated,611.400000,0.000000,66,84,110,200,390,600,910,1200,2500,5200,9300,54231,0,66,156.97329682707274,17.99741700051527,9278.346875000352,13398.26779886043
1775365504,200,,Aggregated,617.700000,0.000000,66,84,110,210,400,610,920,1200,2500,5200,9300,54794,0,66,157.63411318739256,17.99741700051527,9278.346875000352,13448.53108004526
1775365505,200,,Aggregated,616.000000,0.000000,65,84,110,210,400,610,920,1200,2500,5200,9300,55510,0,65,157.32701457458037,17.99741700051527,9278.346875000352,13448.24977481535
1775365506,200,,Aggregated,607.100000,0.000000,65,84,110,210,390,600,920,1200,2500,5200,9300,56159,0,65,157.00500389137844,17.99741700051527,9278.346875000352,13458.86328104133
1775365507,200,,Aggregated,612.500000,0.000000,66,84,110,210,390,600,910,1200,2500,5200,9300,56779,0,66,156.91432873215325,17.99741700051527,9278.346875000352,13434.885873298226
1775365508,200,,Aggregated,612.200000,0.000000,66,84,110,210,400,600,910,1200,2500,5200,9300,57346,0,66,157.11329611395647,17.99741700051527,9278.346875000352,13460.827747358142
1775365509,200,,Aggregated,629.400000,0.000000,66,84,110,210,400,600,910,1200,2500,5200,9300,58011,0,66,156.91736505273084,17.99741700051527,9278.346875000352,13467.53379531468
1775365510,200,,Aggregated,637.200000,0.000000,66,84,110,210,400,600,910,1200,2500,5200,9300,58698,0,66,156.66469063305334,17.99741700051527,9278.346875000352,13478.554482265154
1775365511,200,,Aggregated,635.200000,0.000000,65,84,110,210,390,600,910,1200,2400,5200,9300,59371,0,65,156.29176465757607,17.99741700051527,9278.346875000352,13508.790857489346
1775365512,200,,Aggregated,636.700000,0.000000,65,83,110,200,390,600,900,1100,2400,4400,9300,60199,0,65,155.34972698489992,17.99741700051527,9278.346875000352,13505.222960514295
1775365513,200,,Aggregated,643.700000,0.000000,65,83,110,200,390,590,900,1100,2400,4400,9300,60933,0,65,154.71221530577787,17.99741700051527,9278.346875000352,13512.285379022862
1775365514,200,,Aggregated,653.000000,0.000000,65,83,110,200,390,590,890,1100,2400,4400,9300,61574,0,65,154.34071328817296,17.99741700051527,9278.346875000352,13498.542664111475
1775365515,200,,Aggregated,665.800000,0.000000,65,83,110,200,390,590,890,1100,2300,4400,9300,62207,0,65,154.29044979404213,17.99741700051527,9278.346875000352,13487.46060732715
1775365516,200,,Aggregated,675.000000,0.000000,65,83,110,200,390,590,890,1100,2300,4400,9300,62791,0,65,154.5584218035381,17.99741700051527,9278.346875000352,13527.62048701247
1775365517,200,,Aggregated,678.800000,0.000000,65,83,110,200,390,590,890,1100,2300,4400,9300,63485,0,65,154.35279092847048,17.99741700051527,9278.346875000352,13509.55754902733
1775365518,200,,Aggregated,675.700000,0.000000,65,83,110,210,390,590,890,1100,2300,4400,9300,64029,0,65,154.68258131043646,17.99741700051527,9278.346875000352,13527.862390479315
1775365519,200,,Aggregated,667.600000,0.000000,65,83,110,210,390,590,890,1100,2300,4400,9300,64651,0,65,154.5524747145275,17.99741700051527,9278.346875000352,13533.133888106913
1775365520,200,,Aggregated,666.700000,0.000000,65,83,110,210,390,590,890,1100,2300,4400,9300,65278,0,65,154.37983089679324,17.99741700051527,9278.346875000352,13543.536719874995
1775365521,200,,Aggregated,673.100000,0.000000,65,84,110,210,390,590,880,1100,2300,4400,9300,65897,0,65,154.63536506777012,17.99741700051527,9278.346875000352,13519.863939177807
1775365522,200,,Aggregated,669.300000,0.000000,65,84,110,210,390,590,890,1100,2300,4400,9300,66458,0,65,155.05165892245984,17.99741700051527,9278.346875000352,13549.577838634927
