Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775408393,87,,Aggregated,415.700000,0.000000,13,14,16,16,20,24,52,170,810,1100,1200,20746,0,13,17.47292238023875,3.149299998767674,1214.1955999977654,2436.7241395931746
1775408394,88,,Aggregated,416.000000,0.000000,13,14,16,16,20,24,50,160,780,1100,1200,21217,0,13,17.417003431230693,3.149299998767674,1214.1955999977654,2458.5022859028136
1775408395,89,,Aggregated,412.800000,0.000000,13,14,16,17,20,24,48,160,780,1100,1200,21686,0,13,17.34317022965635,3.149299998767674,1214.1955999977654,2484.1733376371853
1775408396,90,,Aggregated,415.600000,0.000000,13,14,16,17,20,24,47,160,770,1100,1200,22149,0,13,17.27202864690586,3.149299998767674,1214.1955999977654,2500.0238385480156
1775408397,91,,Aggregated,423.200000,0.000000,13,15,16,17,20,26,63,220,770,1100,1200,22595,0,13,18.42732615181584,3.149299998767674,1214.1955999977654,2522.849789776499
1775408398,92,,Aggregated,425.000000,0.000000,13,15,16,17,20,26,63,210,760,1100,1200,23045,0,13,18.397756307237973,3.149299998767674,1214.1955999977654,2545.448774137557
1775408399,93,,Aggregated,423.900000,0.000000,13,15,16,17,21,27,61,210,760,1100,1200,23574,0,13,18.411948765599377,3.149299998767674,1214.1955999977654,2571.2582506150843
1775408400,94,,Aggregated,423.700000,0.000000,13,15,16,17,21,27,60,200,760,1100,1200,24072,0,13,18.359769341984798,3.149299998767674,1214.1955999977654,2594.11432369558
1775408401,95,,Aggregated,430.700000,0.000000,13,15,16,17,21,27,59,200,760,1100,1200,24565,0,13,18.32174549156401,3.149299998767674,1214.1955999977654,2612.8296356604924
1775408402,96,,Aggregated,438.200000,0.000000,13,15,16,17,21,27,63,200,730,1100,1200,25109,0,13,18.448043872727844,3.149299998767674,1214.1955999977654,2639.7243219562706
1775408403,97,,Aggregated,448.100000,0.000000,13,15,16,17,21,27,61,200,730,1100,1200,25618,0,13,18.324805129223392,3.149299998767674,1214.1955999977654,2658.250292762901
1775408404,98,,Aggregated,462.400000,0.000000,13,15,16,17,21,27,59,200,710,1100,1200,26155,0,13,18.201678791834944,3.149299998767674,1214.1955999977654,2685.0622825463583
1775408405,99,,Aggregated,480.100000,0.000000,13,15,16,17,21,27,58,190,710,1100,1200,26703,0,13,18.066043107533126,3.149299998767674,1214.1955999977654,2707.200089877542
1775408406,100,,Aggregated,488.200000,0.000000,13,15,16,17,21,28,68,200,670,1100,1200,27166,0,13,18.541572528180453,3.149299998767674,1214.1955999977654,2714.6831701391443
1775408407,101,,Aggregated,493.900000,0.000000,13,15,16,17,21,29,83,240,750,1100,1200,27568,0,13,19.44273719531371,3.149299998767674,1214.1955999977654,2745.6737159024956
1775408408,102,,Aggregated,495.200000,0.000000,13,15,16,17,21,28,79,230,740,1100,1200,28108,0,13,19.335061647943387,3.149299998767674,1214.1955999977654,2767.933293012665
1775408409,103,,Aggregated,493.600000,0.000000,13,15,16,17,21,29,77,230,740,1100,1200,28643,0,13,19.309059480513607,3.149299998767674,1214.1955999977654,2784.632161435604
1775408410,104,,Aggregated,504.200000,0.000000,13,15,16,17,22,29,74,220,740,1100,1200,29025,0,13,19.270532168835533,3.149299998767674,1214.1955999977654,2785.549216192937
